Industry_Sector,Production_Volume_tons,Energy_Source,Fuel_Consumption_GJ,Emission_Factor_kgCO2_per_GJ,Location_Region,Year,Process_Type,Efficiency_GJ_per_ton,Total_CO2_Emissions_MtCO2,Emission_Intensity_kgCO2_per_ton
Cement,62199.206090968895,Natural Gas,180278.07436362328,40.0,India-West,2016.0,Mixed Process,4.861589271266301,0.007211122974544931,115.93593275126965
Steel,37342.19183862651,Electricity,235178.15423994564,47.72372574596479,India-South,2024.0,Chemical Reaction,4.87215246752796,0.011223577734389372,300.5602291073814
Fertilizer,23844.91096405196,Natural Gas,272951.6672566794,83.69258972913549,India-North,2015.0,Combustion,4.238000357326527,0.022844031903596775,958.0254645545085
Steel,52352.345241472896,,109149.42468089257,71.32697424099197,India-South,2018.0,Chemical Reaction,4.217134308950243,0.007785298202633117,148.70963596231977
Oil & Gas,54218.45738327906,Oil,194222.8651078849,72.59549975178972,India-North,2024.0,Chemical Reaction,3.626604430223385,0.014099705955731345,
,72343.99114171474,Biomass,220984.83126654604,65.13996726448094,India-East,2016.0,Combustion,3.484464922202917,0.014394944674649654,
Fertilizer,30944.569305123707,Natural Gas,196618.41417393315,70.8750728183463,India-West,2024.0,Combustion,2.253377311360686,0.013935344422005285,450.3324730293762
Cement,67320.4065007508,Natural Gas,170771.95703791635,92.88048897801434,India-South,2023.0,Chemical Reaction,5.3399086329458765,0.015861382873414126,
,85511.21546040682,Biomass,283711.0225268824,76.97948334902858,India-East,2016.0,Combustion,5.160885194529478,,
Steel,44333.52668716284,Biomass,212217.74895618326,90.89275485558998,India-Central,2023.0,Mixed Process,4.0451090256071724,0.019289055831879506,
Steel,30635.86670760164,Oil,157932.49433497866,,India-West,2015.0,Mixed Process,6.007751225024908,0.011479196334911334,374.6979461842029
Power,43895.38450439943,Oil,259053.8130506627,75.28979066588562,India-North,2021.0,Mixed Process,7.180888416784486,0.01950410735578386,444.33162110310377
Cement,50210.07451057071,Natural Gas,283385.0307736754,79.88301308822788,India-Central,2020.0,Mixed Process,2.7133945698252173,0.022637650122301373,450.85872393070196
Cement,58456.81812510372,Oil,268444.727706521,82.89838826875945,India-Central,2020.0,Chemical Reaction,,0.022253635266116584,380.68502494424985
Chemicals,41129.07905242929,Oil,175062.8767347921,62.28889038669229,India-East,,Chemical Reaction,4.474370640478116,0.01090447233971249,265.12804543500755
Cement,73327.97801221014,Natural Gas,177655.27181451474,74.61286667072054,India-South,2015.0,Chemical Reaction,6.432221589563896,0.013255369109247005,180.7682342889613
Power,33282.01527487907,Biomass,137594.69077668682,64.86973660531365,India-South,,Combustion,3.8762747431646747,,268.1848222006648
Chemicals,,Natural Gas,,97.63523065236049,India-East,2022.0,,5.774474421269927,0.021014956796877,878.8484742625069
Chemicals,66600.65636430976,Coal,265913.4927671212,49.13665714342598,India-Central,2022.0,Chemical Reaction,5.326564565490044,0.013066100123908917,196.18575607478297
Steel,15880.684531907005,Natural Gas,233850.8604116767,83.79120735469773,,2016.0,Combustion,5.8834235669997605,0.019594645934829277,1233.8665814726241
Steel,46938.05346690926,Coal,305124.18797425606,63.39930070585548,India-Central,2018.0,Combustion,3.630684787091466,0.019344660146009832,412.13170801059266
Cement,96765.21693812072,Natural Gas,83577.82425428879,57.97598848956668,India-East,2018.0,Combustion,4.037237315212222,0.004845506976949674,50.07488362319563
Chemicals,49819.34670560103,Coal,208410.75634605595,70.46654944797103,India-Central,2016.0,Mixed Process,5.132950321330076,0.014685986867548396,294.7848143078379
Steel,,Coal,249899.50541991173,94.354559040895,India-Central,2023.0,Chemical Reaction,5.857779727237518,0.02357915763843352,
,49139.038043198096,Natural Gas,163466.16085497523,65.36569177268012,India-Central,2018.0,Chemical Reaction,4.7662054933395535,,217.4458253805541
,49237.988170706994,Oil,132108.82105408172,,India-Central,2018.0,Chemical Reaction,2.221638242451794,0.006332818024563787,128.6165064788604
Fertilizer,52409.749105296745,,127569.64125008973,60.83467288150044,India-West,,Combustion,5.923333041266293,0.007760657395059573,148.07659886842026
Fertilizer,59933.944732394295,Oil,206264.0618511173,76.85543542634416,India-North,2019.0,Chemical Reaction,6.054972985708193,0.015852514286374002,264.4997648186791
Steel,34413.33247448391,Coal,126071.9644005204,,India-North,2024.0,Mixed Process,3.840990073035516,0.006398114863900302,
Chemicals,,Natural Gas,288382.40794005815,85.8184228801151,India-South,2022.0,Chemical Reaction,5.520965029645897,0.02474852343578577,328.6079544005292
Chemicals,,Natural Gas,230896.24756395226,51.282072130800316,India-North,2018.0,Chemical Reaction,5.0905158535173065,0.011840838022305728,220.59543294170257
Oil & Gas,60901.91069602706,Natural Gas,187955.6023454075,67.76709783396205,India-North,2017.0,Combustion,,0.012737205692582498,209.14295704376661
Fertilizer,40577.759003665364,Natural Gas,195170.15997786238,87.284809128945,India-North,2015.0,Mixed Process,5.565986447500569,0.017035390161333378,419.8208718178493
Power,69295.732054933,Electricity,264915.5216684527,67.46666850637703,India-Central,2016.0,,4.448313237194686,,
Chemicals,46144.21386780403,Biomass,280453.9716716284,54.85235751189092,India-Central,2018.0,Combustion,2.8702841702514483,0.01538356151976189,333.3800758602886
Cement,54163.28770240297,Coal,143964.93184667733,73.63759934683637,India-West,2023.0,Mixed Process,5.578116974694127,0.010601231971320228,195.72726141677515
Fertilizer,36003.40884219336,Electricity,156010.34763984694,67.60036447313865,,2015.0,Mixed Process,,,292.9266061516698
Power,35046.0256039681,Oil,178560.06065860615,93.17678596727627,,,Combustion,1.7360972279146631,0.016637652554290814,474.7372139226826
Power,60323.07959679324,Biomass,162523.70607003474,87.32969622121192,India-North,2020.0,Combustion,4.866980580388572,0.014193145879841669,235.2854989286086
Chemicals,43345.89754688921,Biomass,91714.5142260112,82.59493608409788,India-West,2024.0,Combustion,4.8196226590436115,0.007575154440481481,174.76058564220745
Power,37192.653687434344,Natural Gas,151107.28722587426,75.3233212824028,India-West,2017.0,Combustion,3.115012156546658,0.011381902743826848,
Chemicals,40352.24986959454,Electricity,157771.25364824943,71.71762160478633,India-North,2024.0,Combustion,5.731616868630313,0.011314979069257916,280.40515970792904
Steel,60484.29607576132,Oil,127990.77135742788,71.63902645811287,India-North,2023.0,,3.189805557182632,0.009169134255669049,151.59528754677066
Fertilizer,40564.43208194584,Natural Gas,226416.81652788736,49.35515252103802,India-West,2024.0,Chemical Reaction,4.601333283015327,0.011174836513061764,275.48361802494924
Oil & Gas,48235.176025967536,Natural Gas,192450.70957174126,75.04420332848912,India-East,2017.0,Combustion,,0.014442310179813758,299.41448066943303
Steel,50225.41625430645,Coal,237037.22924881164,63.11242693792423,India-North,2015.0,Combustion,3.269028717867297,0.014959994812533621,297.85705979591387
Fertilizer,21239.766709845517,Biomass,140913.34484905898,73.71571303616818,India-North,2016.0,Mixed Process,4.945493979636257,,489.06034768474115
Chemicals,27933.10391939723,Oil,238034.12212678694,75.78242508768892,India-West,2018.0,,3.6459518633854713,0.018038803028387028,645.7858417896972
Fertilizer,55044.16833871344,Biomass,208683.18787986724,67.71603703691684,India-East,2018.0,Mixed Process,6.036576839144566,0.014131198479454966,256.7247159135706
Chemicals,38944.559582709546,Electricity,167092.1223657383,88.99647181056835,India-East,2016.0,Combustion,4.526222845443229,,381.8404808586579
Steel,65850.87366920628,Coal,296257.07888742187,,India-South,2024.0,Combustion,5.532298246373848,0.01744236627181493,264.8767632064306
,64502.10656375816,Natural Gas,206762.37870427346,67.59041685399922,India-East,2020.0,,5.457968318390991,0.013975155366346295,216.6619992872996
Cement,60787.529995331555,Coal,168407.1555816821,70.07422037047296,India-North,2020.0,Chemical Reaction,5.926711489844992,0.011801000132195316,194.1352138029235
Fertilizer,77296.57680968897,Natural Gas,216862.1183807996,,India-Central,2017.0,Chemical Reaction,4.151183748378939,0.02002330062151458,259.04511490610673
Cement,48753.66008385225,Coal,143210.87254405787,75.4659262118951,India-West,2015.0,,,0.010807541140150985,221.67650842137618
Chemicals,,Natural Gas,189393.93128651383,74.73923780206918,India-North,2024.0,Combustion,3.434606631110278,0.014155158068691508,236.97292666198146
Power,41233.985351059535,Biomass,321745.28409741883,88.05769595333211,India-West,2023.0,Mixed Process,4.667565930874453,0.02833214840146897,687.1067193785321
Chemicals,86785.54869303085,Biomass,93824.35802205214,67.16909846927311,India-East,2018.0,Combustion,,0.006302097542799555,72.61690036771793
Power,79754.50478654029,Biomass,168306.55964073376,88.12740550198453,India-West,2023.0,Combustion,,0.014832420430102886,185.97595797003893
,,Biomass,191144.48718186078,80.96699344049675,India-North,2019.0,Combustion,3.400253288794037,0.015476394439840837,308.4286090289222
,55798.79344857788,Coal,178015.9421346854,93.56251053806889,India-Central,2021.0,Combustion,3.9772905787483563,0.016655618461920766,298.4942403328124
Power,70389.46399047208,Natural Gas,169961.1788582432,69.3141600648178,India-North,2017.0,Mixed Process,5.153949477467824,0.011780716356185396,167.36476865032006
Cement,47792.90742778839,Biomass,301594.5044996213,,India-South,2017.0,Mixed Process,5.105551974715244,0.02128752807976381,445.41186601647365
Chemicals,40150.63893800443,,166709.16622539936,77.13232456894447,India-West,2022.0,Chemical Reaction,3.1260208956365636,0.012858665517915618,320.2605452374084
Steel,63109.84626510324,Natural Gas,223810.3284749529,74.08795527238502,India-North,2015.0,Combustion,3.7794919329440715,,262.7426714984564
Cement,51176.58869125505,Coal,163246.52339756902,86.51507054761674,India-East,2022.0,Chemical Reaction,4.130416464598108,,275.9715887590454
Steel,52744.91674467891,Biomass,223951.16357038106,71.75319253961652,India-East,2022.0,Mixed Process,4.298189223914848,0.016069210959136705,304.6589501112033
,37485.92985398052,,256140.6577947594,59.09490262412782,India-North,2017.0,Mixed Process,4.736478572066488,0.015136607230461353,
Chemicals,24234.917774549056,Coal,195537.53921094167,95.31799297913054,India-South,2015.0,Chemical Reaction,5.405734514498062,0.018638245789664998,769.0657737340644
Fertilizer,53542.13614818652,Biomass,165691.10888626054,103.72836757026333,India-West,2023.0,Mixed Process,4.33124883711484,0.01718686824567856,
Chemicals,63574.430622413,Oil,192588.85788793737,51.4869760695444,India-South,2018.0,Mixed Process,4.612236158305521,,155.97179275155509
Oil & Gas,46612.898763859375,Natural Gas,232104.6734771495,82.20273445062533,India-Central,,Combustion,3.557802263768525,0.01907963883859122,409.3210108053683
Chemicals,71546.442793383,Biomass,251987.7812130388,86.2070728168272,India-North,2023.0,Combustion,6.301691545133347,0.02172312900398316,303.6227680349781
Fertilizer,39441.25511876683,Oil,215421.61111031577,78.65034822086572,,2017.0,Mixed Process,4.994102447642768,0.01694298472812625,429.5751916896906
Power,34179.4331755112,Coal,195230.45465782468,98.60823029094513,India-Central,2019.0,Mixed Process,4.15795550394038,0.0192513296327047,563.2430922376398
Steel,48991.54539205803,Coal,276728.9026567732,54.87156780437896,India-South,2024.0,Chemical Reaction,,,309.94222827729106
,48761.11136973064,Oil,162403.8973919658,,India-Central,2017.0,Chemical Reaction,4.944553273440923,0.010807071319860997,
Cement,61549.53097002834,Oil,175264.82748300862,76.60218600809742,India-East,2019.0,Mixed Process,4.763936930255899,0.013425668915530532,218.1278834125996
Oil & Gas,38375.55763904023,Natural Gas,307621.67853683914,88.79807513227367,India-East,2016.0,Combustion,4.505741663894125,0.02731621292303038,711.812794486693
,70521.41355222347,Coal,194195.10958549543,,India-North,2018.0,Combustion,5.719201227076711,0.018081449292976594,256.3965805873513
Cement,79503.75443762381,Oil,239542.71890813173,56.91172895041264,India-South,2016.0,Chemical Reaction,6.435738230317924,0.013632790290544478,171.4735409286909
Cement,49412.83959547487,Electricity,146786.71194332975,48.35489348331791,India-East,2017.0,Combustion,5.698903739490235,0.007097855820786179,143.64395729720798
Oil & Gas,,Electricity,260059.32776540803,86.69345525784,India-West,2019.0,,4.538950762438397,0.02254544169601435,327.9544179012751
,34152.5439406211,Oil,130962.78515637152,76.74847241829177,India-East,2023.0,Chemical Reaction,6.107317555789705,0.01005119370439645,294.30292870340304
Cement,66128.32311772874,Natural Gas,126504.16174086154,77.46561386726171,India-East,,Chemical Reaction,4.187195839967024,0.009799722546019202,148.19251546077592
Cement,65709.14612839193,,253548.55029351672,87.05745070216354,India-South,2024.0,Combustion,3.441576921730057,0.022073290417782863,335.92417065735276
Power,,Electricity,178314.84192427556,62.85088584634769,India-Central,2020.0,Chemical Reaction,5.471834942399577,0.011207245774492176,178.02967736476836
Chemicals,49766.55366694559,Oil,185457.27359682292,71.40248569606617,India-West,2018.0,Mixed Process,6.228609842779673,0.013242110325228578,266.08453568734546
Cement,5686.265881369531,Oil,225835.894821014,82.85537425560597,India-West,2018.0,Chemical Reaction,4.499639012617656,0.01871171758574478,3290.686361862151
Steel,40374.09284521806,Biomass,182595.5207161101,60.737745230839636,India-Central,2024.0,Mixed Process,6.478037686404043,0.011090440217547596,274.69199766456563
Power,40611.25973473097,Oil,,66.86462677030872,India-South,2024.0,Mixed Process,2.7594832853505316,0.00916961146351646,225.7898800335553
Cement,35326.17592909284,Natural Gas,,76.57277011080949,India-East,2019.0,Mixed Process,4.389172066280854,0.012705350002967604,359.6582327073824
Oil & Gas,51833.645068205995,Electricity,,82.85310704543616,India-Central,2021.0,Chemical Reaction,3.4761069256101798,0.011724708627946069,226.19880605575693
Fertilizer,43715.54831718148,Biomass,,53.30557800736554,India-West,2018.0,Chemical Reaction,3.4527546710718315,0.014375504556431527,328.8419134567171
Steel,37630.81985352467,Electricity,272342.38398365857,85.00593604666042,India-West,2022.0,Chemical Reaction,4.462005946874338,0.023150719275709917,615.2063485680745
Fertilizer,34117.997776282704,Electricity,149557.17481271605,81.552165336451,India-East,2023.0,,6.56730536939641,0.012196711447579126,357.48614345879724
Fertilizer,39267.30521772157,Natural Gas,226127.20056248037,62.36608143498893,India-East,2023.0,Chemical Reaction,6.081003254218348,0.014102667404945726,359.1452819782781
Cement,66822.48817774892,Oil,183645.99275241722,108.73836708301377,India-North,2023.0,Combustion,,,298.84199044067304
Steel,40084.62418058759,Natural Gas,287564.9770323504,60.741842823386236,India-Central,2016.0,,5.0336085144849445,0.0174672266364097,435.75877268343777
Steel,42275.91940350091,Oil,342166.12615543854,86.01775118577636,India-East,2017.0,Chemical Reaction,,0.029432360703839477,696.1968212429261
Chemicals,43149.535774651304,Biomass,243906.28856317318,79.1631627339863,India-North,2019.0,Mixed Process,4.902270012645941,0.019308393213369097,
Fertilizer,55084.90270714129,,169176.27362187096,68.79596984736712,India-South,2015.0,Chemical Reaction,2.8008947463341123,0.011638645818980163,211.2855836536008
Steel,56843.74232792799,Natural Gas,,76.35362968487546,India-West,2018.0,Combustion,6.35407106152324,0.009961487256680564,175.24333987747264
Chemicals,,Coal,214684.6809232112,83.0049120916241,India-Central,2019.0,Mixed Process,2.3594306445825164,0.017819883067449516,3563.9766134899037
Power,65324.52820741412,Natural Gas,190645.81501817136,117.82024653508228,India-South,2023.0,Chemical Reaction,4.346442345189368,0.02246193692632264,343.8514987050956
